"id","user_id","created","updated","category_id","deleted","demo_mode","index","price","select_as_default","status","title"
466503,19875,1700069365,1719405642,466460,0,0,2,210.0,0,Active,"24 stk"
466504,19875,1700069365,1719405642,466460,0,0,3,300.0,0,Active,"35 stk"
466505,19875,1700069365,1719405642,466462,0,0,0,10.0,0,Active,BANANA MAZXI
466506,19875,1700069365,1719405642,466462,0,0,1,0.0,0,Active,OREO MIX
466507,19875,1700069365,1719405642,466462,0,0,2,0.0,0,Active,SNICKERS MIX
466508,19875,1700069365,1719405642,466462,0,0,3,0.0,0,Active,LOTUS MIX
466509,19875,1700069365,1719405642,466462,0,0,4,0.0,0,Active,KINDER MIX
466510,19875,1700069365,1719405642,466462,0,0,5,0.0,0,Active,KINDER BUENO MIX
466511,19875,1700069365,1719405642,466462,0,0,6,0.0,0,Active,FERRERO ROCHER MIX
466512,19875,1700069365,1719405642,466461,0,0,0,0.0,0,Active,STRAWBERRY/BANANA
466513,19875,1700069365,1719405642,466461,0,0,1,0.0,0,Active,BANANA/BLUEBERRY
466514,19875,1700069365,1719405642,466461,0,0,2,0.0,0,Active,BLUEBERRY/RASPBERRY
466515,19875,1700069365,1719405642,466461,0,0,3,0.0,0,Active,STRAWBERRY/RASPBERRY
466516,19875,1700069365,1719405642,466461,0,0,4,0.0,0,Active,MANGO/ANANAS
466860,20613,1700076044,1719405642,466859,1,0,0,40.0,0,Active,Aftentillæg
466861,20613,1700076118,1719405642,466859,1,0,1,0.0,0,Active,Frokost tilbud
467754,20455,1700133893,1719405642,467751,0,0,0,0.0,1,Active,Alm
467757,20455,1700133905,1719405642,467751,0,0,1,65.0,0,Active,Fam
467759,20455,1700133938,1719405642,467758,0,0,0,0.0,1,Active,Alm
467760,20455,1700133951,1719405642,467758,0,0,1,70.0,0,Active,Fam
467770,20455,1700134002,1719405642,467769,0,0,0,0.0,1,Active,Alm
467771,20455,1700134014,1719405642,467769,0,0,1,75.0,0,Active,Fam
467784,20455,1700134106,1719405642,467783,0,0,0,0.0,1,Active,Alm
467785,20455,1700134119,1719405642,467783,0,0,1,80.0,0,Active,Fam
467787,20455,1700134172,1719405642,467786,0,0,0,0.0,1,Active,Alm
467788,20455,1700134185,1719405642,467786,0,0,1,85.0,0,Active,Fam
467795,20455,1700134343,1719405642,467793,0,0,0,0.0,1,Active,Single
467796,20455,1700134373,1719405642,467793,0,0,1,40.0,0,Active,Menu
467803,20455,1700134454,1719405642,467798,0,0,0,0.0,1,Active,Single
467804,20455,1700134469,1749659097,467798,0,0,1,40.0,0,Active,Menu
468328,20455,1700143239,1719405642,468327,0,0,0,10.0,0,Active,Ost
468329,20455,1700143254,1719405642,468327,0,0,1,10.0,0,Active,Bacon
468336,20455,1700143614,1719405625,468331,0,0,1,5.0,0,Active,Grønsager
468337,20455,1700143634,1719405625,468331,0,0,2,10.0,0,Active,Kød
468338,20455,1700143652,1719405625,468331,0,0,4,10.0,0,Active,Salat
468342,20455,1700143679,1719405625,468331,0,0,6,15.0,0,Active,Ostekant
468344,20455,1700143709,1719405625,468335,0,0,1,10.0,0,Active,Grønsager
468345,20455,1700143729,1719405625,468335,0,0,2,20.0,0,Active,Kød
468346,20455,1700143750,1719405625,468335,0,0,4,20.0,0,Active,Salat
468347,20455,1700143769,1719405625,468335,0,0,6,30.0,0,Active,Ostekant
468688,19875,1700149391,1719405625,468682,0,0,0,0.0,0,Active,Chili
468689,19875,1700149391,1719405625,468682,0,0,1,0.0,0,Active,Hvidløg
468690,19875,1700149391,1719405625,468682,0,0,2,7.0,0,Active,Mild Dressing
468691,19875,1700149391,1719405625,468682,0,0,3,7.0,0,Active,Artiskok
468692,19875,1700149391,1719405625,468682,0,0,4,7.0,0,Active,Agurk
468693,19875,1700149391,1719405625,468682,0,0,5,7.0,0,Active,Ananas
468694,19875,1700149391,1719405625,468682,0,0,6,7.0,0,Active,Bearnaisesauce
468695,19875,1700149391,1719405625,468682,0,0,7,7.0,0,Active,Burgerdressing
468696,19875,1700149391,1719405625,468682,0,0,8,7.0,0,Active,Champignon
468697,19875,1700149391,1719405625,468682,0,0,9,7.0,0,Active,Løg
468698,19875,1700149391,1719405625,468682,0,0,10,7.0,0,Active,Majs
468699,19875,1700149391,1719405625,468682,0,0,11,7.0,0,Active,Nachos
468700,19875,1700149391,1719405625,468682,0,0,12,7.0,0,Active,Oliven
468701,19875,1700149391,1719405625,468682,0,0,13,7.0,0,Active,Salat
468702,19875,1700149391,1719405625,468682,0,0,14,7.0,0,Active,Rød peber
468703,19875,1700149391,1719405625,468682,0,0,15,7.0,0,Active,Jalapenos
468704,19875,1700149391,1719405625,468682,0,0,16,7.0,0,Active,Spaghetti
468705,19875,1700149391,1719405625,468682,0,0,17,7.0,0,Active,Tomat
468706,19875,1700149391,1719405625,468682,0,0,18,7.0,0,Active,Rucola
468707,19875,1700149391,1719405625,468682,0,0,19,7.0,0,Active,Tacosauce
468708,19875,1700149391,1719405625,468682,0,0,20,7.0,0,Active,Feta
468709,19875,1700149391,1719405625,468682,0,0,21,7.0,0,Active,Gorgonzola
468710,19875,1700149391,1719405625,468682,0,0,22,7.0,0,Active,Ost
468711,19875,1700149391,1719405625,468682,0,0,23,15.0,0,Active,Kebab
468712,19875,1700149391,1719405625,468682,0,0,24,15.0,0,Active,Kylling
468713,19875,1700149391,1719405625,468682,0,0,25,15.0,0,Active,Oksekød
468714,19875,1700149391,1719405625,468682,0,0,26,15.0,0,Active,Oksefilet
468715,19875,1700149391,1719405625,468682,0,0,27,15.0,0,Active,Kødsauce
468716,19875,1700149391,1719405625,468682,0,0,28,15.0,0,Active,Tun
468717,19875,1700149391,1719405625,468682,0,0,29,15.0,0,Active,Kalvebacon
468718,19875,1700149391,1719405625,468682,0,0,30,15.0,0,Active,Kalveskinke
468719,19875,1700149391,1719405625,468682,0,0,31,15.0,0,Active,Kalvepepperoni
468720,19875,1700149391,1719405625,468682,0,0,32,15.0,0,Active,Kalvepølser
468721,19875,1700149391,1719405625,468682,0,0,33,15.0,0,Active,Rejer
468722,19875,1700149391,1719405625,468682,0,0,34,15.0,0,Active,Salami
468723,19875,1700149391,1719405625,468682,0,0,35,15.0,0,Active,Æg
468724,19875,1700149391,1719405625,468685,0,0,0,15.0,0,Active,"Ja, tak!"
468725,19875,1700149391,1719405625,468686,0,0,0,25.0,0,Active,"Ja, tak!"
468726,19875,1700149391,1719405625,468683,0,0,0,0.0,0,Active,Chili
468727,19875,1700149391,1719405625,468683,0,0,1,0.0,0,Active,Hvidløg
468728,19875,1700149391,1719405625,468683,0,0,2,14.0,0,Active,Dressing
468729,19875,1700149391,1719405625,468683,0,0,3,14.0,0,Active,Artiskok
468730,19875,1700149391,1719405625,468683,0,0,4,14.0,0,Active,Agurk
468731,19875,1700149391,1719405625,468683,0,0,5,14.0,0,Active,Ananas
468732,19875,1700149391,1719405625,468683,0,0,6,14.0,0,Active,Bearnaisesauce
468733,19875,1700149391,1719405625,468683,0,0,7,14.0,0,Active,Burgerdressing
468734,19875,1700149391,1719405625,468683,0,0,8,14.0,0,Active,Champignon
468735,19875,1700149391,1719405625,468683,0,0,9,14.0,0,Active,Løg
468736,19875,1700149391,1719405625,468683,0,0,10,14.0,0,Active,Majs
468737,19875,1700149391,1719405625,468683,0,0,11,14.0,0,Active,Nachos
468738,19875,1700149391,1719405625,468683,0,0,12,14.0,0,Active,Oliven
468739,19875,1700149391,1719405625,468683,0,0,13,14.0,0,Active,Salat
468740,19875,1700149391,1719405625,468683,0,0,14,14.0,0,Active,Rød peber
468741,19875,1700149391,1719405625,468683,0,0,15,14.0,0,Active,Jalapenos
468742,19875,1700149391,1719405625,468683,0,0,16,14.0,0,Active,Spaghetti
468743,19875,1700149391,1719405625,468683,0,0,17,14.0,0,Active,Tomat
468744,19875,1700149391,1719405625,468683,0,0,18,14.0,0,Active,Rucola
468745,19875,1700149391,1719405625,468683,0,0,19,14.0,0,Active,Tacosauce
468746,19875,1700149391,1719405625,468683,0,0,20,14.0,0,Active,Feta
468747,19875,1700149391,1719405625,468683,0,0,21,14.0,0,Active,Gorgonzola
468748,19875,1700149391,1719405625,468683,0,0,22,14.0,0,Active,Ost
468749,19875,1700149391,1719405625,468683,0,0,23,30.0,0,Active,Kebab
468750,19875,1700149391,1719405625,468683,0,0,24,30.0,0,Active,Kylling
468751,19875,1700149391,1719405625,468683,0,0,25,30.0,0,Active,Oksekød
468752,19875,1700149391,1719405625,468683,0,0,26,30.0,0,Active,Oksefilet
468753,19875,1700149391,1719405625,468683,0,0,27,30.0,0,Active,Kødsauce
468754,19875,1700149391,1719405625,468683,0,0,28,30.0,0,Active,Tun
468755,19875,1700149391,1719405625,468683,0,0,29,30.0,0,Active,Kalvebacon
468756,19875,1700149391,1719405625,468683,0,0,30,30.0,0,Active,Kalveskinke
468757,19875,1700149391,1719405625,468683,0,0,31,30.0,0,Active,Kalvepepperoni
468758,19875,1700149391,1719405625,468683,0,0,32,30.0,0,Active,Kalvepølser
468759,19875,1700149391,1719405625,468683,0,0,33,30.0,0,Active,Rejer
468760,19875,1700149391,1719405625,468683,0,0,34,30.0,0,Active,Salami
468761,19875,1700149391,1719405625,468683,0,0,35,30.0,0,Active,Æg
468762,19875,1700149391,1719405625,468687,0,0,0,50.0,0,Active,"Ja, tak!"
470182,1769,1700179504,1719405625,470181,0,0,0,0.0,0,Active,Majssuppe
470183,1769,1700179516,1719405625,470181,0,0,1,0.0,0,Active,Aspargessuppe
470184,1769,1700179533,1719405625,470181,0,0,2,0.0,0,Active,Peking suppe (sur-stærk)
470185,1769,1700179545,1719405625,470181,0,0,3,0.0,0,Active,Suppe de Luxes
470186,1769,1700179557,1719405625,470181,0,0,4,0.0,0,Active,Wantan suppe
470190,1769,1700179922,1719405625,470189,0,0,0,0.0,0,Active,champignon
470191,1769,1700179935,1719405625,470189,0,0,1,0.0,0,Active,karry
470192,1769,1700179950,1719405625,470189,0,0,2,0.0,0,Active,barbecue
470193,1769,1700179961,1719405625,470189,0,0,3,0.0,0,Active,ananassovs
470195,1769,1700180080,1719405625,470194,0,0,0,0.0,0,Active,karry
470196,1769,1700180100,1719405625,470194,0,0,1,0.0,0,Active,barbecue
470197,1769,1700180111,1719405625,470194,0,0,2,0.0,0,Active,sojasovs
470212,1769,1700181528,1719405625,470211,0,0,0,0.0,0,Active,Alm. 33cl
470213,1769,1700181572,1719405625,470211,0,0,1,18.0,0,Active,Mellem 50cl
470214,1769,1700181596,1719405625,470211,0,0,2,40.0,0,Active,Stor 75cl
471167,20613,1700223317,1719405625,471166,1,0,0,0.0,1,Active,Frokost TIlbud 11.30 - 15.00
471168,20613,1700223332,1719405625,471166,1,0,1,40.0,0,Active,Aften 15.00 - 21.00
471442,20613,1700228307,1719405607,471437,1,0,0,0.0,1,Active,uden tomat
471445,20613,1700228317,1719405607,471437,1,0,1,0.0,1,Active,uden agurk
471446,20613,1700228355,1719405607,471437,1,0,2,0.0,1,Active,uden bøf
471447,20613,1700228371,1719405607,471437,1,0,3,0.0,1,Active,uden ketshup
471448,20613,1700228379,1719405607,471437,1,0,4,0.0,1,Active,uden senerp
471449,20613,1700228385,1719405607,471437,1,0,5,0.0,1,Active,uden brød
471450,20613,1700228391,1719405607,471437,1,0,6,0.0,1,Active,uden cigeret skod
471451,20613,1700228410,1719405607,471437,1,0,7,0.0,1,Active,uden ost
471470,20613,1700229322,1719405607,471437,1,0,8,0.0,1,Active,normal
471483,20613,1700229687,1719405607,471482,1,0,0,0.0,1,Active,Normal
471484,20613,1700229699,1719405607,471482,1,0,1,0.0,0,Active,Futo Ebi
471489,20613,1700229718,1719405607,471482,1,0,2,0.0,0,Active,Nigiri -
471490,20613,1700229725,1719405607,471482,1,0,3,0.0,0,Active,Hoso -
476636,20636,1700395380,1719405607,476633,0,0,0,5.0,0,Active,Chili
476637,20636,1700395394,1719405607,476633,0,0,1,5.0,0,Active,Hvidløg
476638,20636,1700395416,1719405607,476633,0,0,2,10.0,0,Active,Dressing
476639,20636,1700395429,1719405607,476633,0,0,3,10.0,0,Active,Chilisovs
478291,20455,1700473610,1719405607,478289,1,0,0,0.0,0,Active,Lille
478334,20455,1700473667,1719405607,478289,1,0,1,15.0,0,Active,Stor
478342,20455,1700473817,1719405607,478341,0,0,0,0.0,0,Active,Lille
478343,20455,1700473856,1719405607,478341,0,0,1,5.0,0,Active,Rabat
478358,20455,1700474226,1719405607,478357,0,0,0,0.0,1,Active,Lille
478359,20455,1700474258,1719405607,478357,0,0,1,10.0,1,Active,Stor
478364,20455,1700474337,1719405607,478363,0,0,0,0.0,1,Active,Lille
478368,20455,1700474390,1719405607,478363,0,0,1,10.0,0,Active,Rabat
478370,20455,1700474458,1719405607,478369,0,0,0,60.0,1,Active,Glas
478371,20455,1700474496,1719405607,478369,1,0,1,290.0,0,Active,Stor
478373,20455,1700474564,1719405607,478372,0,0,0,70.0,1,Active,Glas
478374,20455,1700474588,1719405607,478372,0,0,1,330.0,0,Active,Flaske
478378,20455,1700474637,1719405607,478375,0,0,0,80.0,1,Active,Glas
478380,20455,1700474667,1719405607,478375,0,0,1,370.0,0,Active,Flaske
478382,20455,1700474704,1719405607,478381,0,0,0,100.0,1,Active,Glas
478383,20455,1700474741,1719405607,478381,0,0,1,470.0,0,Active,Flaske
478386,20455,1700475155,1719405607,478385,0,0,0,60.0,1,Active,Glas
478387,20455,1700475183,1719405607,478385,0,0,1,270.0,0,Active,Flaske
479122,20455,1700495285,1719405607,479121,0,0,0,0.0,1,Active,Lille
479125,20455,1700495320,1719405607,479121,0,0,1,20.0,0,Active,Stor
479130,20455,1700495405,1719405607,479127,0,0,0,0.0,1,Active,Lille
479132,20455,1700495422,1719405607,479127,0,0,1,25.0,0,Active,Stor
479139,20455,1700495576,1719405607,479138,0,0,0,0.0,1,Active,Lille
479141,20455,1700495594,1719405607,479138,0,0,1,14.0,0,Active,Stor
479143,20455,1700495932,1719405607,479142,0,0,0,0.0,0,Active,Coca Cola
479144,20455,1700495946,1719405607,479142,0,0,1,0.0,0,Active,Cola Zero
479145,20455,1700495958,1719405607,479142,0,0,2,0.0,0,Active,Fanta
479146,20455,1700496005,1719405607,479142,0,0,3,0.0,0,Active,Sprite
479147,20455,1700496022,1719405607,479142,0,0,4,0.0,0,Active,Red Soda
480531,20455,1700561473,1719405607,480528,0,0,0,0.0,1,Active,Alm
480535,20455,1700561519,1719405607,480528,0,0,1,30.0,0,Active,Deep
480540,20455,1700561536,1719405607,480528,0,0,2,74.0,0,Active,Fam
480542,20455,1700561627,1719405607,480541,0,0,0,0.0,1,Active,Alm
480543,20455,1700561645,1719405607,480541,0,0,1,20.0,0,Active,Deep
480544,20455,1700561663,1719405607,480541,0,0,2,84.0,0,Active,Fam
480546,20455,1700561792,1719405607,480545,0,0,0,0.0,1,Active,Alm
480547,20455,1700561806,1719405607,480545,0,0,1,20.0,0,Active,Deep
480548,20455,1700561824,1719405607,480545,0,0,2,89.0,0,Active,Fam
480565,20455,1700561977,1719405607,480564,0,0,0,0.0,1,Active,Alm
480567,20455,1700562002,1719405607,480564,0,0,1,20.0,0,Active,Deep
480568,20455,1700562020,1719405607,480564,0,0,2,95.0,0,Active,Fam
480575,20455,1700562152,1719405607,480571,0,0,0,0.0,1,Active,Alm
480576,20455,1700562169,1719405607,480571,0,0,1,20.0,0,Active,Deep
480577,20455,1700562185,1719405607,480571,0,0,2,85.0,0,Active,Fam
480594,20455,1700562286,1719405607,480593,0,0,0,0.0,1,Active,Alm
480595,20455,1700562305,1719405607,480593,0,0,1,20.0,0,Active,Deep
480598,20455,1700562325,1719405607,480593,0,0,2,94.0,0,Active,Fam
481193,1769,1700572116,1719405607,467711,0,0,0,0.0,0,Active,Alm
481194,1769,1700572158,1719405607,467711,0,0,1,55.0,0,Active,Fam
481225,1769,1700573428,1719405607,468331,0,0,3,10.0,0,Active,Ost
481226,1769,1700573498,1719405607,468331,0,0,5,10.0,0,Active,Dressing
481261,1769,1700574262,1719405607,468335,0,0,6,20.0,0,Active,Ost
481262,1769,1700574306,1719405607,468335,0,0,7,20.0,0,Active,Dressing
482898,20455,1700637253,1719405607,482897,0,0,0,0.0,0,Active,Alm
482899,20455,1700637289,1719405607,482897,0,0,1,10.0,0,Active,Fuldkorn
482900,20455,1700637308,1719405607,482897,0,0,2,29.0,0,Active,Deep Pan
482901,20455,1700637333,1719405607,482897,0,0,3,95.0,0,Active,"2-3 Pers."
482902,20455,1700637363,1719405607,482897,0,0,4,165.0,0,Active,"4-5 Pers."
482903,20455,1700637387,1719405607,482897,0,0,5,220.0,0,Active,"6-7 Pers."
482905,20455,1700637484,1719405607,482904,0,0,0,5.0,0,Active,Alm
482906,20455,1700637499,1719405607,482904,0,0,1,0.0,1,Active,Fuldkorn
482907,20455,1700637519,1719405607,482904,0,0,2,19.0,0,Active,Deep Pan
482908,20455,1700637541,1719405607,482904,0,0,3,85.0,0,Active,"2-3 Pers."
482909,20455,1700637563,1719405607,482904,0,0,4,155.0,0,Active,"4-5 Pers."
482910,20455,1700637585,1719405607,482904,0,0,5,210.0,0,Active,"6-7 Pers."
483061,20455,1700642860,1719405607,483059,0,0,0,9.0,0,Active,Alm
483062,20455,1700642874,1719405607,483059,0,0,1,0.0,1,Active,Fuldkorn
483066,20455,1700642898,1719405607,483059,0,0,2,19.0,0,Active,Deep Pan
483067,20455,1700642919,1719405607,483059,0,0,3,85.0,0,Active,"2-3 Pers"
483068,20455,1700642945,1719405607,483059,0,0,4,155.0,0,Active,"4-5 Pers."
483069,20455,1700642966,1719405607,483059,0,0,5,205.0,0,Active,"6-7 Pers."
483088,20455,1700643148,1719405607,483087,0,0,0,0.0,1,Active,Alm
483089,20455,1700643160,1719405607,483087,0,0,1,0.0,1,Active,Fuldkorn
483090,20455,1700643188,1719405607,483087,0,0,2,19.0,0,Active,Deep Pan
483091,20455,1700643210,1719405607,483087,0,0,3,85.0,0,Active,"2-3 Pers"
483092,20455,1700643238,1719405607,483087,0,0,4,155.0,0,Active,"4-5 Pers"
483093,20455,1700643264,1719405607,483087,0,0,5,210.0,0,Active,"6-7 Pers."
483106,20455,1700643970,1719405607,483105,0,0,0,10.0,0,Active,Alm
483107,20455,1700643981,1719405607,483105,0,0,1,0.0,1,Active,Fuldkorn
483108,20455,1700644004,1719405607,483105,0,0,2,19.0,0,Active,Deep Pan
483109,20455,1700644026,1719405607,483105,0,0,3,85.0,0,Active,"2-3 Pers"
483110,20455,1700644046,1719405607,483105,0,0,4,155.0,0,Active,"4-5 Pers"
483111,20455,1700644067,1719405607,483105,0,0,5,210.0,0,Active,"6-7 Pers"
483122,20455,1700644202,1719405588,483117,0,0,0,9.0,0,Active,Alm
483126,20455,1700644224,1719405588,483117,0,0,1,0.0,1,Active,Fuldkorn
483127,20455,1700644244,1719405588,483117,0,0,2,19.0,0,Active,Deep Pan
483128,20455,1700644265,1719405588,483117,0,0,3,85.0,0,Active,"2-3 Pers."
483129,20455,1700644301,1719405588,483117,0,0,4,155.0,0,Active,"4-5 Pers"
483130,20455,1700644327,1719405588,483117,0,0,5,210.0,0,Active,"6-7 Pers"
483157,20455,1700644845,1719405588,483156,0,0,0,0.0,1,Active,Alm
483159,20455,1700644857,1719405588,483156,0,0,1,1.0,0,Active,Fuldkorn
483160,20455,1700644884,1719405588,483156,0,0,2,20.0,0,Active,Deep Pan
483161,20455,1700644907,1719405588,483156,0,0,3,86.0,0,Active,"2-3 Pers"
483162,20455,1700644936,1719405588,483156,0,0,4,156.0,0,Active,"4-5 Pers"
483163,20455,1700644954,1719405588,483156,0,0,5,211.0,0,Active,"6-7 Pers"
483168,20455,1700645136,1719405588,483167,0,0,0,9.0,0,Active,Alm
483169,20455,1700645150,1719405588,483167,0,0,1,0.0,1,Active,Fuldkorn
483170,20455,1700645162,1719405588,483167,0,0,2,14.0,0,Active,Deep Pan
483171,20455,1700645180,1719405588,483167,0,0,3,80.0,0,Active,"2-3 Pers"
483172,20455,1700645199,1719405588,483167,0,0,4,150.0,0,Active,"4-5 Pers"
483173,20455,1700645223,1719405588,483167,0,0,5,205.0,0,Active,"6-7 Pers"
483179,20455,1700645340,1719405588,483174,0,0,0,14.0,0,Active,Alm
483183,20455,1700645352,1719405588,483174,0,0,1,0.0,1,Active,Fuldkorn
483184,20455,1700645368,1719405588,483174,0,0,2,19.0,0,Active,Deep Pan
483185,20455,1700645386,1719405588,483174,0,0,3,85.0,0,Active,"2-3 Pers"
483186,20455,1700645403,1719405588,483174,0,0,4,155.0,0,Active,"4-5 Pers"
483187,20455,1700645425,1719405588,483174,0,0,5,210.0,0,Active,"6-7 Pers"
483193,20455,1700645610,1719405588,483192,0,0,0,9.0,0,Active,Alm
483194,20455,1700645623,1719405588,483192,0,0,1,0.0,1,Active,Fuldkorn
483195,20455,1700645637,1719405588,483192,0,0,2,14.0,0,Active,Deep Pan
483200,20455,1700645664,1719405588,483192,0,0,3,80.0,0,Active,"2-3 Pers"
483203,20455,1700645685,1719405588,483192,0,0,4,150.0,0,Active,"4-5 Pers"
483204,20455,1700645703,1719405588,483192,0,0,5,205.0,0,Active,"6-7 Pers"
483218,20455,1700646123,1719405588,483213,0,0,0,0.0,1,Active,Alm
483219,20455,1700646139,1719405588,483213,0,0,1,0.0,1,Active,Fuldkorn
483220,20455,1700646151,1719405588,483213,0,0,2,4.0,0,Active,Deep Pan
483221,20455,1700646179,1719405588,483213,0,0,3,70.0,0,Active,"2-3 Pers"
483222,20455,1700646200,1719405588,483213,0,0,4,140.0,0,Active,"4-5 Pers"
483223,20455,1700646231,1719405588,483213,0,0,5,195.0,0,Active,"6-7 Pers"
483234,20455,1700646326,1719405588,483232,0,0,0,15.0,0,Active,Alm
483235,20455,1700646354,1719405588,483232,0,0,1,0.0,1,Active,Fuldkorn
483240,20455,1700646392,1719405588,483232,0,0,2,5.0,0,Active,Deep Pan
483241,20455,1700646416,1719405588,483232,0,0,3,85.0,0,Active,"2-3 Pers"
483246,20455,1700646437,1719405588,483232,0,0,4,155.0,0,Active,"4-5 Pers"
483247,20455,1700646465,1719405588,483232,0,0,5,210.0,0,Active,"6-7 Pers"
483256,20455,1700646576,1719405588,483255,0,0,0,15.0,0,Active,Alm
483257,20455,1700646589,1719405588,483255,0,0,1,0.0,1,Active,Fuldkorn
483258,20455,1700646614,1719405588,483255,0,0,2,19.0,0,Active,Deep Pan
483259,20455,1700646632,1719405588,483255,0,0,3,85.0,0,Active,"2-3 Pers"
483260,20455,1700646650,1719405588,483255,0,0,4,155.0,0,Active,"4-5 Pers"
483261,20455,1700646668,1719405588,483255,0,0,5,210.0,0,Active,"6-7 Pers"
483305,20455,1700647680,1719405588,483303,0,0,0,10.0,0,Active,Kylling
483306,20455,1700647694,1719405588,483303,0,0,1,10.0,0,Active,Tunfisk
483307,20455,1700647708,1719405588,483303,0,0,2,10.0,0,Active,Spaghetti
483308,20455,1700647723,1719405588,483303,0,0,3,10.0,0,Active,Skinke
483311,20455,1700647738,1719405588,483303,0,0,4,10.0,0,Active,Salat
483312,20455,1700647755,1719405588,483303,0,0,5,10.0,0,Active,Rød Peber
483313,20455,1700647768,1719405588,483303,0,0,6,10.0,0,Active,Rejer
483314,20455,1700647781,1719405588,483303,0,0,7,10.0,0,Active,Pølser
483319,20455,1700647996,1719405588,483303,0,0,8,10.0,0,Active,Peperoni
483327,20455,1700648163,1719405588,483303,0,0,9,10.0,0,Active,Ost
483330,20455,1700648193,1719405588,483303,0,0,10,10.0,0,Active,Oksekød
483332,20455,1700648209,1719405588,483303,0,0,11,10.0,0,Active,Muslinger
483333,20455,1700648225,1719405588,483303,0,0,12,10.0,0,Active,Majs
483336,20455,1700648243,1719405588,483303,0,0,13,10.0,0,Active,Løg
483338,20455,1700648264,1719405588,483303,0,0,14,0.0,0,Active,Skal Slices
483339,20455,1700648280,1719405588,483303,0,0,15,10.0,0,Active,Kødsauce
483340,20455,1700648300,1719405588,483303,0,0,16,20.0,0,Active,Kebab
483351,20455,1700648422,1719405588,483303,0,0,17,5.0,0,Active,Hvidløg i Bæger
483354,20455,1700648440,1719405588,483303,0,0,18,10.0,0,Active,Grøn Chili
483357,20455,1700648456,1719405588,483303,0,0,19,10.0,0,Active,Gorgonzola
483359,20455,1700648472,1719405588,483303,0,0,20,5.0,0,Active,Dressing i Bæger
483362,20455,1700648489,1719405588,483303,0,0,21,5.0,0,Active,Chili i Bæger
483367,20455,1700648506,1719405588,483303,0,0,22,10.0,0,Active,Champignon
483368,20455,1700648521,1719405588,483303,0,0,23,5.0,0,Active,Bearnaisesauce
483373,20455,1700648537,1719405588,483303,0,0,24,10.0,0,Active,Bacon
483376,20455,1700648552,1719405588,483303,0,0,25,10.0,0,Active,Asparges
483377,20455,1700648571,1719405588,483303,0,0,26,10.0,0,Active,Ananas
483378,20455,1700648613,1719405588,483304,0,0,0,20.0,0,Active,Kylling
483379,20455,1700648628,1719405588,483304,0,0,1,20.0,0,Active,Tunfisk
483380,20455,1700648652,1719405588,483304,0,0,2,20.0,0,Active,Spaghetti
483381,20455,1700648665,1719405588,483304,0,0,3,20.0,0,Active,Skinke
483382,20455,1700648702,1719405588,483304,0,0,4,20.0,0,Active,Salat
483385,20455,1700648843,1719405588,483304,0,0,5,20.0,0,Active,Rød Peber
483387,20455,1700648860,1719405588,483304,0,0,6,20.0,0,Active,Rejer
483388,20455,1700648875,1719405588,483304,0,0,7,20.0,0,Active,Pølser
483389,20455,1700648889,1719405588,483304,0,0,8,20.0,0,Active,Pepperoni
483390,20455,1700648904,1719405588,483304,0,0,9,20.0,0,Active,Ost
483391,20455,1700648923,1719405588,483304,0,0,10,20.0,0,Active,Oksekød
483392,20455,1700648942,1719405588,483304,0,0,11,20.0,0,Active,Muslinger
483394,20455,1700648957,1719405588,483304,0,0,12,20.0,0,Active,Majs
483395,20455,1700648972,1719405588,483304,0,0,13,20.0,0,Active,Løg
483396,20455,1700648989,1719405588,483304,0,0,14,0.0,0,Active,Skal Slices
483399,20455,1700649003,1719405588,483304,0,0,15,20.0,0,Active,Kødsauce
483400,20455,1700649019,1719405588,483304,0,0,16,30.0,0,Active,Kebab
483405,20455,1700649039,1719405588,483304,0,0,17,5.0,0,Active,Hvidløg i Bæger
483407,20455,1700649060,1719405588,483304,0,0,18,20.0,0,Active,Grøn Chili
483411,20455,1700649079,1719405588,483304,0,0,19,20.0,0,Active,Gorgonzola
483412,20455,1700649097,1719405588,483304,0,0,20,5.0,0,Active,Dressing i Bæger
483413,20455,1700649115,1719405588,483304,0,0,21,5.0,0,Active,Chili i Bæger
483414,20455,1700649134,1719405588,483304,0,0,22,20.0,0,Active,Champignon
483415,20455,1700649150,1719405588,483304,0,0,23,5.0,0,Active,Bearnaisesauce
483416,20455,1700649171,1719405588,483304,0,0,24,20.0,0,Active,Bacon
483417,20455,1700649189,1719405572,483304,0,0,25,20.0,0,Active,Asparges
483418,20455,1700649206,1719405572,483304,0,0,26,20.0,0,Active,Ananas
483419,20455,1700649226,1719405572,483304,0,0,27,20.0,0,Active,Fuldkornsdej
484476,1769,1700666575,1719405572,484474,0,0,0,0.0,0,Active,Lille
484477,1769,1700666614,1719405572,484474,0,0,1,15.0,0,Active,Stor
484496,1769,1700666815,1719405572,484495,0,0,0,0.0,0,Active,Lille
484497,1769,1700666832,1719405572,484495,0,0,1,10.0,0,Active,Stor
484503,20455,1700666943,1719405572,484501,0,0,0,0.0,1,Active,Alm
484504,20455,1700666960,1720808804,484501,0,0,1,55.0,0,Active,Fam
484505,20455,1700666976,1720808840,484501,0,0,2,165.0,0,Active,Mega
484507,1769,1700667020,1719405572,484506,0,0,0,0.0,0,Active,Lille
484508,1769,1700667039,1719405572,484506,0,0,1,35.0,0,Active,Stor
